review,rate

"phòng nhỏ, cũ, ồn, service kém, tuy không nhiều khách",6.1

"Mọi thứ đều cũ kỹ, khách sạn xuống cấp trầm trọng. So bad",6.1

"Cung tam, khong ok cho lam, gia cao",6.5

"Mình có để quên chiếc máy ảnh tại khách sạn, lúc gọi điện hỏi thì nhân viên bảo để kiểm tra lại, nhưng không thấy có ai điện lại. Mình đã chủ động gọi lại nhiều lần nhưng không ai bắt máy luôn. mình chắc chắn là đã để quên ở khách sạn. và hình như khách sạn cố tình không muốn trả lại! Cảm thấy rất thất vọng! Nhân viên thì không được nhiệt tình cho lắm! đồ ăn cũng không ngon",5.4

Hơi cũ. ăn sáng dở. còn lại mọi thứ đều tốt,7

"Nội thất quá cũ, vòi sen phòng tắm bị hỏng. Chú lễ tân không thân thiện với khách hàng. Cư xử thiếu tế nhị khi nói xấu khách hàng qua điện thoại quá lớn tiếng khách nghe được. Chị Lễ tân thì lịch sự và thân thiện hơn. Tôi không nghĩ sẽ quay lại đặt phòng hoặc giới thiệu bạn bè đến ở.",5.5

"phòng nhỏ, bí, không có cửa sổ, lễ tân không thân thiện, phòng không có gì nổi bật, nệm ngủ không sướng. nói chung tệ.",6

"Nhân viên lễ tân ca sáng phục vụ tệ, khách sạn 3 sao nhưng điều khiển quạt lại hết pin, máy lạnh thì không thấy lạnh, ngủ trưa nhưng do có gương nên phòng chói, vừa đụng vào rèm kéo không tác động lực mạnh gì mà rèm đỗ ngang không chắn chắn, làm mất nguyên giấc ngủ, gọi lễ tân bảo giải quyết thì lễ tân nam ca sáng lo đổi ca cho bạn nữ ca chiều rồi về không trách nhiệm gì cả",6

"Không biết do mình đen thì phải, mình nhận phòng thứ 6 mà hết ngày thứ 7 không được dọn phòng, tối phải xuống lễ tân xin khăn :(. Mình thuê 3 đêm mà chủ nhật mình trả rồi :(. Ngoài điều trên thì mọi thứ ok, mà kháchsạn nên kiểm tra lại máy sấy tóc, máy phòng mình yếu lắm.",6.7

"Khách sạn không thay ra, mền, khăn. Mình có thấy cộng tóc thì mới nhìn kĩ ra rằng trên giường đầy tóc và ""tóc xoắn"". Xuống nói với lễ tân đổi qua phòng khác thì kết quả vẫn như vậy, rác trong phòng không đổ. Sau xuống nói tiếp với lễ tân thì cũng không nghe một câu xin lỗi và bảo để anh nói lại với cô dọn phòng.",5.1

Gián xuất hiện trong phòng vệ sinh.,6.7

"Nhân viên nhiệt tình, luôn sẵn sàng hỗ trợ khách. Tuy nhiên, các dịch vụ kèm theo của khách sạn như app, momo cung cấp (trung tâm thể hình, hồ bơi, nhà hàng...) không hoạt động. Tôi chỉ được trải nghiệm dịch vụ phòng ở đơn thuần. Những ngày lưu trú khác hoàn toàn những điều app, momo cung cấp và kế hoạch của tôi phải điều chỉnh rất nhiều (như thời gian giặt ủi quần áo, bơi và tập thể dục, đi ăn...)",6.6

"Mua trên app là suất có ăn sáng nhưng tới Quoc Cuong lại không có, nhà hàng không phục vụ ăn sáng, là do app hay do Quoc Cuong?",7.2

"Dra giường và mền gối không sạch, phòng dọn không có thay dra và bao gối.",5.5

"Phòng không giống hình lắm, mùi mốc và ẩm. Vòi nóng thì không nóng, vòi lạnh rất lạnh, máy lạnh cũng không lạnh. Trần nhà ẩm mốc và tróc hết, toilet không được vệ sinh sạch, sàn trơn dơ nếu đi chân đất. Các bạn nên check phòng trước khi book",8

"Khách sạn đẹp, sạch sẽ. Nhưng tiếp tân quá tệ. Bảo hệ thống bị hư, không nhận được booking. Lằng nhằng mãi mới cho nhận phòng.",5.7

"Tivi không mở được, không có bàn chải đánh răng, không gian hơi bí",6

"Khi đặt phòng thì ứng dụng chưa phân loại rõ có loại phòng và chi phí như thế nào, khi khách ở phải bù thêm chi phí. Vì bất ngờ nên KHL, ban đầu chi tiết về dịch vụ rõ để khách hàng lựa chọn sẽ ok",6.1

"Phòng tối, các thiết bị đều cũ và hư hỏng, không có cửa sổ, xa các chỗ vui chơi trong thành phố",4.8

"Phục vụ nhiệt tình nhưng hầu như không có view gì hết bị nhà khác xây che hết, không có đồ ăn sáng.",6.1

"Khách sạn đã cũ xuống cấp, chỉ phù hợp 2 sao khi đang là 10 năm trước, bây giờ thì quá tệ",5.7

"Khách sạn không đẹp như hình, thang máy hỏng nên được sắp xếp ở tầng 1, phòng khá chật và cũ, không sạch sẽ lắm, bữa sáng quá ít, nhân viên nhiệt tình, nhìn chung không hài lòng",5.2

"Khách sạn hơi cũ, đồ dùng trông không được sạch sẽ, giá cao",6.1

phòng cách âm không tốt vì vậy không riêng tư.,6

"Đồ ăn sáng hết nhanh, 7h30 đã hết đồ ăn, bể bơi không hoạt động, điều hòa lâu mát",6.3

"Phòng ở đây cách âm kém, vệ sinh bẩn sàn còn cát và mùi ẩm, phòng là phòng thông nhau nên tiện cho các gia đình hoặc hội bạn bè đông, mình đi 2 người ở cạnh 1 gia đình có trẻ nhỏ quá ồn ào, khách sạn không thông báo trước là phòng thông nhau nhưng cũng không hỗ trợ đổi phòng mà bắt mình thanh toán thêm 100k rồi mới đổi phòng cho. Bể bơi thì nông và sàn bể bị vỡ nhiều, mình đã bị chảy máu chân ở đây.",6.1

"Tệ, khách sạn rất dơ và không cách âm",5.2

Em mình ở 2 ngày. Lúc lên thấy nước nóng ở bình nóng lạnh tắm không có nên đã xuống phản hồi với lễ tân. Nhưng đến hôm trả phòng luôn vẫn không được sửa.,6.6

"Chúng tôi đến nhận phòng lúc 2h nhưng khách sạn báo chưa có phòng do chưa dọn xong và đến tận gần 4h chúng tôi mới được nhận phòng. Thật sự rất tệ khi người già và trẻ nhỏ phải ngồi t1 nóng bức, không được mời lấy 1 cốc nước khi ngồi vạ vật như vậy. Tôi sẽ không bao giờ quay lại đây nữa.",5.1

"Phòng không giống ảnh, chật hơn nhiều. Khách sạn hơi khó tìm do biển bé. Không gian chật. Nhân viên và chú bảo vệ khá nice",6

"Phòng chật hẹp nhỏ cũ ẩm thấp, bố cục không phòng bất hợp lý không tiện sử dụng, không xứng đáng với giá tiền.",6

"không đảm bảo vệ sinh. khăn tắm, gối quá dơ, có rất nhiều vết ố vàng",5.2

"Phòng khá ok. Ngoại trừ toilet sàn hơi bẩn và ọp ẹp. Mình check out 2h nhưng do bị delay mb nên có hỏi lễ tân để thuê theo giờ đến 6h. Tiền phòng hơn 400k/day mà tiền thuê thêm (50%) mà họ lại thu 320k. Hỏi thì họ không giải thích, bảo tự kiểm tra. Mình thấy Quá đắt. Mình xin thêm 15ph để dọn đồ ra (6h15) mà lễ tân cũng tỏ ra không vui. Mình không hài lòng lắm về các lễ tân ở đây.",6.2

"điều hòa rất nóng, phòng có muỗi và vòi hoa sen thì yếu.",6.3

"Thời tiết lạnh mà điều khiển máy lạnh hư không dùng điều chỉnh nhiệt độ được, đèn ngủ trong phòng hư, thời tiết lạnh nước lạnh tìm lễ tân hỏi mà không bao giờ thấy. Ngày check in khách sạn cũng không có lễ tân, gọi tại quầy và gọi điện thoại bàn không ai bắt máy. Đến khi gọi số cá nhân thấy trên face mới tìm được lễ tân",5.5

"Phòng rất hôi mùi ẩm mốc, phải đổi phòng. Hành lang cũng rất hôi mốc",6

"không có nước nóng , tủ lạnh hỏng , phòng không đúng ảnh đã đặt",6.1

"Phòng khá nhỏ, kín, không có view",6.3

"Book phòng và đã thanh toán trước. Nhưng 11h đêm đến khách sạn thì báo hết phòng, và đẩy khách sang 1 khách sạn khác gần đấy. Chủ khách sạn dặn nhân viên nói với khách, là khách sạn kia cùng HỆ THỐNG với khách sạn này. Việc này nhân viên lễ tân khá rành và có lẽ đã phát sinh nhiều lần. MẶC DÙ KHÔNG CÓ MỘT LỜI THÔNG BÁO VỚI KHÁCH TRƯỚC ĐÓ. Sẽ không quay lại đây lần nào nữa!",4.8

"Phòng kém chất lượng, không có khăn tắm nước uống… không bgio quay lai",6

"nhập nhằng lưu trú, đây là đặt phòng ở 2h mọi người đừng nhầm ở cả ngày nhé",6

Không có wifi. Khách sạn không sạch mấy,6

Mọi người cẩn thận đặt nhầm phòng use max 2 hour stay nha. Do em sơ suất nên đặt nhầm. Hi vọng mọi người đọc kỹ ạ.,6

"Nhân viên thân thiện, chỗ ở sạch sẽ, đồ ăn khá ngon. Tuy nhiên nhân viên bất cẩn giao phòng của mình đã cho thêm khách khác. Khách khác vào phòng lúc mình ở đó. Nhân viên không đưa ra lời xin lỗi hay giải thích chính đáng.",6.2

"Phòng ẩm thấp, bụi bẩn. Đèn nhà vệ sinh hư, cửa nhà vệ sinh cũng hư nốt. drap giường bẩn, Điều hoà bị văng nước và cát xuống giường.",5.6

"Chủ khách sạn khó tính quá. Không vui vẻ, nhiệt tình với khách hàng. Bác bảo vệ mới chưa đến 12h đã đóng cửa, không cho khách vào. Phải gõ cửa và gọi lâu mới dậy!",4.8

Phòng quá bé so với giá cả. Bạn lễ tân buổi sáng rất tốt bụng và dễ chịu nhưng chủ khách sạn thì không. Sẽ không bao giờ quay lại đây. Quá thất vọng,5.5

"Khách sạn trên giường có kiến, Mình đặt phòng giành cho 5 khách mà đưa cho mình phòng 3 khách. Xúống xin thêm gối thì không cho, cuối cùng 5 người ngủ với 3 cái gối. quá tệ.",5.4

"Ưu điểm: Nhân viên nhiệt tình,thân thiện, phòng sạch sẽ... Nhược điểm: Phòng không có wifi, gọi nhân viên báo wifi lỗi (dù thời gian khá là dài 3 ngày 2 đêm)",7.2

không nên ở . nhỡ có quên đồ có giá trị thì dọn phòng băm ngay các bạn nhé. mìn trả phòng và đi ăn một lúc mới nhớ ra quên chiếc tai nghe JBL tầm khoảng 1tr5 tại phòng. lúc quay lại quản lí hỏi dọn phòng thì bảo không có . mình đã bảo khách đang ở phòng đó tìm lại trong phòng giúp mình mà họ không thấy .,5.4

"phòng nhỏ, chưa dọn phòng mà giao cho khách, đổi tới lần thứ 3. ko được sạch sẽ lắm. nhân viên dễ thương, vật dụng cũ, hư lặt vặt.",6.1

"Nhân viên khách sạn thì dễ thương thiệt nhưng đường đi vào hẹp xe grab ngại vô, đường đnag làm khá bẩn, ngổn ngang. Phòng thì sạch đẹp nhưng có cây nên rất nhiều muỗi huhu",5.8

Vị trí và lối vào không như mong đợi,6.3

"Cảm thấy hình ảnh không giống với phòng thực tế. Phòng nhỏ và cũ, ga giường nhăn và cảm thấy ẩm, phòng thì máy lạnh không mát, phòng thì tủ lạnh không hoạt động. Chỉ ở 1 đêm nên tạm cho qua",6.4

"Ăn sáng bt không đặc biệt. Phòng hơi nhỏ, nói chung thích nhất cái giường rất tuyệt. Giường và phòng sạch sẽ",6.4

"- khách sạn xa trung tâm, rất bất tiện đi lại tìm chỗ ăn uống hay vui chơi tắm biển - nhà hàng không phục vụ ăn uống - ăn sáng buffet ít món - phòng rộng, thoải mái",5.7

Phòng tệ!!! Nói chung hơi thất vọng!,5.4

"Nhân viên lễ Tân không làm gì cả, không biết gì cả. khách sạn quá cũ. Tivi không sử dụng được, có hình không có tiếng, các nút điều khiển trên tivi bị hư. Phòng không có nước uống cho khách, không trà cafe... không có điện thoại bàn để liên lạc với lễ tân. Muốn đổi phòng cũng không có. Tóm lại là 1 đêm ở Khách sạn quá tệ nhưng do đã thanh toán trước nên không thể chuyển Khách sạn khác được. Không bao giờ đặt phòng ở đây.",5.1

Tolet phàn nước không có nước nóng. Máy lạnh quá ồn không thể ngủ được :(,6

"Nếu các bạn thích phong cách 1970 nam VN, với mọi thứ cũ kỹ - bồn tắm bị rỉ nước",6.2

"Phòng cũ và rất ẩm, không được như trên hình, vừa tới thì trả phòng ngay mặc dù thanh toán rồi :(((",5.2

Đặt 3 phòng thì có 1 phòng máy điều hoà bị chảy nước,6.3

"Trang thiết bị cũ. Cửa nhà vệ sinh không đóng được, nước nóng không nóng, bồn tắm rò rỉ nước cả ngày. Thiếu nhân viên phục vụ phòng. Khe cửa chính hở lớn. Điện thoại không kết nối được, tivi không điều khiển được. Phải tắt bằng tay. Nếu khắc phục được thì khách sạn mới thật là tuyệt vời.",7.8

"Hồ bơi bẩn, đồ ăn sáng ít, phòng tắm hư chốt, nói chung lần này không hài lòng",6.2

"đặt gấp nên không có nhiều lựa chọn, phòng chật, trần thấp và hơi bí, thất vọng nhất là hồ bơi dơ, không được vệ sinh, nước hồ bơi rất bẩn, mong khách sạn cải thiện. So với tầm giá thì chỉ ở mức “ở được”, mức giá này còn rất nhiều lựa chọn khác tốt hơn.",6.1

"Tôi đã note check in 9h tối, check out 5h chiều vậy mà khách sạn vẫn thu thêm phí là 1 nửa ngày, trong khi check in muộn thì không thấy nói giảm giá. Điều này khiến tôi khá thất vọng!",6

Vị trí phòng có ban công và cửa sổ bị che lại bằng louver nên không thấy cảnh biển gì cả.,6

"Khách sạn có vị trí tốt gần sát biển, phố xá đông đúc. Tuy nhiên nhân viên không nhiệt tình niềm nở !",6.3

"Chủ khách sạn thái độ không tốt khi khách hàng đặt phòng đêm thứ 2 đêm thứ 3 qua app, bà muốn khách hàng thanh toán tại khách sạn cho bà để bà được trọn tiền. Tôi sẽ không ở lại đây lần nào nữa",5.7

Khoảng cách xa không như quảng cáo,6

"Nhà vệ sinh bốc mùi kinh khủng như bị ngẹt cống, để tủ gương chiếu thẳng vào giường ngủ. Máy lạnh thì cũ không điều chỉnh nhiệt độ được. Nước suối nhãn hiệu vô danh tính 10 nghìn một chai. Nói chung là mình có trải nghiệm khá tệ ở đây. Sẽ không quay lại",5.4

"Khách sạn cũ, mùi ẩm mốc nồng, mặc dù toilet cũng khá sạch sẽ. Mình đi phòng 3 giường mà cách bố trí sắp xếp không hợp lý, nước từ toilet phòng trên nhỏ xuống ngay góc phòng, cảm giác ẩm thấp. Nếu bạn chủ yếu là đi du lịch bụi, chỉ cần qua loa thì hãy chọn, đây tuyệt đối không phải là nơi nghỉ dưỡng",6.8

"Vòi nước quá yếu, bồn tắm hư không xài được. Lúc nào cũng thiếu khăn và dép phải xin thêm. Tủ không có móc. Rèm cửa rớt mình nhờ nhân viên lên gắn, trong lúc vô tình mình nghe họ nói do tụi mình quậy nên làm rớt. Đồ dùng có vẻ rất cũ kĩ, wifi tầng 2 hầu như rất yếu, không xài được. Chắc do dùng chung với tầng trệt và tầng 1",5.8

"khách sạn vị trí gần biển, tuy nhiên dịch vụ có vẻ không ổn lắm vì không có người hỗ trợ 24/7. nếu bạn có chuyến bay sớm ngày hôm sau thì tốt hơn bạn nên thông báo trước với khách sạn để có thể nhận được sự hỗ trợ phù hợp vì quầy lễ tân chưa có ai ngay cả lúc 8h, và khi liên lạc thì cũng rất khó khăn. phòng có khá nhiều góc không sạch nma nhìn chung cũng ổn.",6

"Mình thuê 2 phòng ở 3 đêm nhưng nhân viên chỉ dọn 1 phòng mà chỉ dọn khi mình gọi điện complain, Đêm cuối cùng nhân viên kéo bạn bè đến tiệc tùng đến 2-3h sáng ở ngay phòng đối diện phòng mình Mình nghĩ app nên cân nhắc để khách khác không rơi vào hoàn cảnh như mình, mình chưa bao giờ ở khách sạn nào dịch vụ lại tồi tệ đến như vậy",5.2

phòng không sạch drap giường dơ giờ như chưa thay,6

Khách sạn trung tâm tiện đi lại nhưng cơ sở vật chất quá cũ rồi và chắc do dịch nên cũng kém hơn do thiếu nhân viên. Không còn buffet ăn sáng đáng nhẽ phải trừ tiền phòng lại tự động up phòng của khách lên mặc dù khách không kịp tìm hiều cái phòng được up lên có gì khác với phòng khách đã đặt hay là ko! (xem lại hình ảnh giá tiền thì không hề khác),5.8

nhân viên lễ tân quá tệ không quay lại nữa,5.1

"Khách sạn vị trí khá ổn, thuê xe thuận tiện, 120k/ngày xe số. Phòng ở có mùi ẩm lâu ngày. không thoáng khí. Ăn sáng tạm ổn",6.5

"Phòng chưa được tốt lắm, bí, thiếu thông thoáng",6

Phòng ở hôi ẩm mốc. Thức ăn sáng rất tệ. Phòng ăn ẩm thấp. Tuy vị trí đắc địa là gần chợ Hàn nhưng chất lượng rất kém,5.5

"Bên ngoài rất cũ so với hình ảnh, phòng rất nhỏ",6

"Mất điện, tắm tối thì không có nước nóng, ti vi hỏng không xem được, phòng có mùi hôi.",6.1

"các bạn lưu ý đi một mìnhnhé, dễ bị chèn ép lắm đấy. mình có kinh nghiệm rồi nên cũng đỡ hơn",6.4

"Phòng 201. máy lạnh yếu, tivi không dùng được.",6

"Khách sạn quá tệ, mới nhận phòng mà có kiến và gián trên giường. Sau đó được đổi phòng nhưng phòng ga giường quá dơ, điều hoà không mát, phòng muỗi nhiều. Quá tệ. không bao giờ quay lại",4.8

Tiep tan khong chuyen nghiep trong viec phuc vu. De chung toi cho lau trong viec tu tuc giay to.,6

Muốn có phòng đẹp thì phải thêm tiền đắt hơn những khách sạn khác,6.5

Phong ngu co Kien va on ao.,5.8

Nhân viên giặt quần áo bị hỏng mất 2 cái áo trắng của gia đình mình. Phản ánh thì lại nói là áo của mình bị ố từ đầu. Trong khi đó áo mình mới mua. Món ăn sáng thì không thay đổi 4 ngày toàn món cũ,6

"Phòng ốc quá tệ, nhưng giá rẻ mà.",5.5

"Phòng siêu dơ, rất rất là dơ. Sẽ không bao giờ quay lại chỗ này. Mình đã thanh toán trên app rồi mà không thể ở được, phải trả phòng mất cả tiền đã thanh toán và sang khách sạn khác để ở. Quá thất vọng",5.1

"Quá tệ. Phòng cũ, bẩn. Nhân viên ca tối phục vụ quá kém!
Không quay lại lần 2!",5.1

"Không hài lòng, phòng ốc khá tệ và cũ kĩ, bực nhất là đặt trên app lại bị mắc hơn giá niêm yết ở ngay tại cổng ks, không có lần sau",5.1

"Họ cho tôi 1 phòng trong góc, rất nhiều muỗi, không có máy lạnh",6

"Phòng củ kỷ, không sạch sẽ, thiếu phương tiện sinh hoạt, không có nước nóng, tivi quá nhỏ.... Không bao giờ trở lại nơi này",6

"Phòng hôi thuốc lá, sàn nhà nhớt.",6

"phòng rất bẩn và cũ kĩ. Chưa bao giờ ở một nơi mà bẩn và dơ đến vậy, tiền phòng ngày đêm để lấy được tầng dưới phải mất tổng cộng 270 ngàn.",4.8

"Khách sạn làm mất chứng minh thư của khách, thái độ phục vụ thiếu chuyên nghiệp.",4.8

"Khách sạn thật sự rất ồn ào, sáng sớm đủ loại âm thanh mình không thể ngủ nổi. 😰😰😰",6

"đặt 4 phòng nhưng khi nhận thì báo chỉ có 3 phòng ngủ tạm đi mai bàn giao, chờ 30' thì mới sắp xếp được phòng, tolet thì có mùi hôi, ăn sáng hết món cũng không châm thêm, sẽ không quay lại",5.1

"Phòng cũ cách âm kém, nhân viên không nhiệt tình cho lắm. Gần biển xung quanh buổi tối hơi vắng vẻ, tối khách sạn tắt đèn tối thôi âm u",5.6

"chúng tôi book phòng Sup twin nhưng lại phải ở phòng đôi rất trật trội. Ngày hôm sau chúng tôi đã được đổi sang phòng rộng hơn, nhưng vì ấn tượng ban đầu đã không tốt rồi nên hơi hụt hẫng.",6.3

"Phòng ồn, tầng trên di chuyển là tầng dưới bị ầm rất nhức đầu, tủ lạnh kêu to và liên tục. Nhân viên dọn vệ sinh tự ý mở cửa phòng trong khi 2 vợ chồng đang ngủ. Mình là người cần sự yên tĩnh và an toàn nên sẽ không quay lại lần nữa",6.1

"Nhân viên tệ, không rành nghiệp vụ",6

"Phòng quá nhỏ, thiếu dầu gội",6

"phòng bé, không có quạt thông gió, tường cách âm kém, đêm ngủ vẫn có tiếng lạch cạnh, mình đi du lịch ngủ phòng lạ đã khó ngủ lại thêm phòng cách âm kém, cả đêm tỉnh giấc mấy lần, làm đầu óc kăng vì mệt, nói chung đợt này mình bốc phòng không được ưng ý cho lắm",6

"1 phòng không có nước nóng đêm khuya, khách ngoài hàng lang ồn ào, nhưng không có lễ tân can thiệp, gây khó ngủ. Phòng ốc hôi, tanh. Nhà vệ sinh có mùi khó chịu",6.1

Đặt thanh toán xong khách sạn báo hết phòng bị tráo sang nhà nghỉ gần đó,4.8

"Phòng cũ ẩm thấp, chăn nệm ngứa xót. Đồ dùng phòng tắn sơ xài. Mình đá thanh toán trước 2 ngày nhưng chỉ ở 1 ngày đã dọn đi vì không thể tắm hay ngủ gì ở đây được. Rất thất vọng",5.1

Phòng nhỏ. ko đáng giá tiền.,6

"Phòng bí, chật, nhà vệ sinh nhỏ",6.6

"Khách sạn view không đẹp, phòng nhỏ, chủ khách sạn khó tính. 1 phần làm chuyến du lịch không vui là khách sạn này.",5.2

"sạch sẽ, lễ tân chưa thân thiện lắm",7

"Gối nhỏ rất bẩn, phòng rất sáng rèm mỏng không che được ánh nắng, nhà wc hình như bị đầy nên bốc mùi....",6

"Hồ bơi bẩn, và nhỏ bé dưới 12 tuổi thì không được tắm. Khăn tắm trong phòng hôi, không sạch. Đồ ăn sáng không ngon",6

phòng không được như hình khách sạn đăng trên trang web,6

ko trật tự. khuya mà khách đập cửa ầm ầm.,5.7

"Phòng chật chội, chưa được sạch sẽ cho lắm, so với mặt bằng giá đà nẵng như vậy là không đáng.",6.1

"Set up cho 1 phòng tầng 5 nóng bức, đêm thì mất điện. Không gian chật hẹp. Bù lại nhân viên cũng thân thiện, nhiệt tình",6

"Phòng nhỏ, không gian bí, nội thất cũ kỹ, ồn ào",5.1

"Khách sạn nhỏ, không giống hình ảnh quảng cáo. Phục vụ khách hàng chưa tốt, chưa thân thiện. Cửa ra vào và cửa sổ đều lỗi mà vẫn cho khách nhận phòng. Phòng khách sạn nhưng chất lượng không bằng nhà nghỉ.",5.1

"phòng không được dọn, tóc với rác, gra giường của người trước nghỉ vẫn còn nguyên và bẩn",5.7

"Phỏng rất tệ, không giống ảnh khách sạn up. Thật sự thất vọng rất nhiều, phòng với bẩn, ga giường cũ kỹ nhìn rất dơ, phòng ẩm mốc",5.4

"Phòng cực kì bẩn và bí, lễ tân rất thân thiện và hỗ trợ đổi phòng nhanh chóng nhưng vẫn 1 vị trí, toilet bẩn và chật chội. Ga giường bụi bẩn, mốc và tóc ở trên giường và gối. Chỉ hài lòng với nhân viên, riêng khách sạn hay bp buồng phòng thì cực kỳ không hài lòng. Đổi phòng 3 lần nhưng không cải thiện hơn là bao.",5.4

"vệ sinh tệ, grap trải giường có vết vàng mà để 4 ngày mới thay, giặt ủi thì đôn số không lên.",5.8

"giá thì ổn, nhưng vệ sinh hơi tệ, giặt ủi hơi mắt, cả valy mình mơi 13kg, giặt 1 nữa vali mà cân hơn 10kg đồ...vị trí khách sạn thì thuận lợi để di chuyển nhiều điểm tham quan ...",5.9

"Dịch vụ không tốt , vệ sinh kém .",6.4

Khách sạn trung tâm tiện đi lại nhưng cơ sở vật chất quá cũ rồi và chắc do dịch nên cũng kém hơn do thiếu nhân viên. Không còn buffet ăn sáng đáng nhẽ phải trừ tiền phòng lại tự động up phòng của khách lên mặc dù khách không kịp tìm hiều cái phòng được up lên có gì khác với phòng khách đã đặt hay là ko! (xem lại hình ảnh giá tiền thì không hề khác),5.8

nhân viên lễ tân quá tệ không quay lại nữa,5.1

"Khách sạn vị trí khá ổn, thuê xe thuận tiện, 120k/ngày xe số. Phòng ở có mùi ẩm lâu ngày. không thoáng khí. Ăn sáng tạm ổn",6.5

"Phòng chưa được tốt lắm, bí, thiếu thông thoáng",6

Phòng ở hôi ẩm mốc. Thức ăn sáng rất tệ. Phòng ăn ẩm thấp. Tuy vị trí đắc địa là gần chợ Hàn nhưng chất lượng rất kém,5.5

"Bên ngoài rất cũ so với hình ảnh, phòng rất nhỏ",6

"Phòng bẩn, dọn dẹp sơ sài, rác chưa đổ Nhân viên lấy phòng của mình đã thuê cho người khác thuê lại theo giờ mà không báo trước Tệ, rất tệ Mình sẽ không bao giờ quay lại nữa",5.1

"Khách sạn không chào hỏi khách hàng khi tới Phòng không có nước lọc, không có nước suối, hỏi nhân viên có bán không cũng bảo không bán, phải tự ra siêu thị mua Dọn phòng phải gọi 2-3 lần mới chịu lên dọn, điển hình mình ở 5 ngày mới lên dọn có 1 lần, giấy và khăn, kem đánh răng cũng phải xuống xin mới có. Phục vụ tệ, không bao giờ quay lại.",5.1

Thiếu phòng nhưng khách sạn không báo. Lễ tân không niềm nở lắm,6.7

Nhận phòng không đúng giá phòng đặt. Phòng ảo!,6.4

Khách sạn trung tâm tiện đi lại nhưng cơ sở vật chất quá cũ rồi và chắc do dịch nên cũng kém hơn do thiếu nhân viên. Không còn buffet ăn sáng đáng nhẽ phải trừ tiền phòng lại tự động up phòng của khách lên mặc dù khách không kịp tìm hiều cái phòng được up lên có gì khác với phòng khách đã đặt hay là ko! (xem lại hình ảnh giá tiền thì không hề khác),5.8

nhân viên lễ tân quá tệ không quay lại nữa,5.1

"Khách sạn vị trí khá ổn, thuê xe thuận tiện, 120k/ngày xe số. Phòng ở có mùi ẩm lâu ngày. không thoáng khí. Ăn sáng tạm ổn",6.5

"Phòng chưa được tốt lắm, bí, thiếu thông thoáng",6

Phòng ở hôi ẩm mốc. Thức ăn sáng rất tệ. Phòng ăn ẩm thấp. Tuy vị trí đắc địa là gần chợ Hàn nhưng chất lượng rất kém,5.5

"Bên ngoài rất cũ so với hình ảnh, phòng rất nhỏ",6

Giờ giấc không được thoải mái,5.9

"Căn hộ có view hướng biển rất đẹp, thuận tiện ra bãi biển. Nhưng nhà cũ hơn nhiều so với mô tả, có mùi khó chịu và nội thất xuống cấp, tivi không mở được, tủ lạnh không mát khiến nhà mình phải bỏ thức ăn đi vì bị hỏng. Đèn hành lang sáng quá đêm không ngủ được. Sẽ không bao giờ quay lại.",6.3

"Không đáng giá tiền, phòng cũ. Căn hộ có 1 cái nồi để nấu. Tivi không xem được, gọi điện không bắt máy.",6.4

Khách sạn chăn mền khăn khá cũ . Ga giường nhiều lông bụi. Dính dơ. Mình cũng quên không chụp. Tuy nhiên nhân viên lễ tân thì rất nhiệt tình và dễ thương.,6.4

"Cũ kỹ, không sạch sẽ, chăn nệm dơ, thực sự ám ảnh",5.4

Ông chủ nhiệt tình nhưng trong phòng không có nước uống với lại xin giấy vsinh thì nhân viên cho cuộn giấy dùng dở kiểu bị ướt xong phơi khô nhìn rất dơ,5.7

Phòng thì nhiều muỗi. Giấy vệ sinh không có. Khăn tắm thì cũng không có. Bên ngoài nước thì ồn. Khó ngủ,4.5

gọi số tổng đài lễ tân bắt máy nhưng lại là cuộc ghi âm báo số thuê bao,5.7

Máy lạnh luôn tự động tắt sau vài phút khởi động. Khách sạn chắc sợ khách xài tốn điện.,5.1

"Các giường trong phòng rất bẩn, nước có mùi khủng khiếp và phòng quá nhỏ. Không có máy sấy. Tóm lại, đây là một khách sạn rất xấu.",4.9

"Lễ tân sáng nhiệt tình và thân thiện, xử lý tình huống nhanh. Mặc dù book phòng 2 người nhưng hết phòng nên được up lên thành phòng 4 người. Phòng đẹp, nhưng trong phòng có mùi khó chịu, nhân viên vệ sinh phòng chưa sạch, đặc biệt là toilet và các hộc tủ. Xe thuê tại khách sạn tương đối tệ. Còn lại mọi thứ ổn!",6.2

"vị trí gần cầu rông, gần biển điều hoà rất nóng, 18 độ kèm quạt vẫn toát mồ hôi. ống nước điều hoà chảy ngay trên đầu giường, đã yêu cầu và được đổi phòng nhưng điều hoà vẫn như ko. phòng tắm không có giá treo đồ.",5.8

"Dịch vụ kém, nhân viên không nhiệt tình",6

"Tôi để quên điện thoại dưới cốp xe vision thuê ngày 21/8, sáng hôm sau tôi liên hệ lấy thì đã mất.",5.7

Sắp xếp phòng quá bí. Không có thông thoáng theo yêu cầu lúc đặt phòng. Thu thêm phí khi chuyển sang phòng mới.,6.1

Phòng trong hình hoành tráng mà ra ngoài nhue lổ mủi ấy,6

